genome_id,antibiotic,target_status,target_present,matched_target_markers,molecular_targets,target_confidence,target_source_count,target_gate_reason
562.65589,gentamicin,present,True,product:16s rrna; product:ribosomal protein s12; product:small subunit ribosomal rna; product:ssu rrna,"30S ribosomal subunit, 16S rRNA A-site",curated_class_level,1,matched configured target marker
562.65589,ampicillin,present,True,product:d-alanyl-d-alanine carboxypeptidase; product:penicillin-binding protein,penicillin-binding proteins,curated_class_level,2,matched configured target marker
562.65589,amoxicillin,present,True,product:d-alanyl-d-alanine carboxypeptidase; product:penicillin-binding protein,penicillin-binding proteins,curated_class_level,2,matched configured target marker
562.65589,ceftazidime,present,True,product:d-alanyl-d-alanine carboxypeptidase; product:penicillin-binding protein,penicillin-binding proteins,curated_class_level,2,matched configured target marker
562.65593,cefotaxime,present,True,product:d-alanyl-d-alanine carboxypeptidase; product:penicillin-binding protein,penicillin-binding proteins,curated_class_level,2,matched configured target marker
562.65593,chloramphenicol,present,True,product:23s rrna; product:large subunit ribosomal rna; product:lsu rrna,"50S ribosomal subunit, 23S rRNA peptidyl-transferase center",curated_class_level,2,matched configured target marker
562.65593,gentamicin,present,True,product:16s rrna; product:ribosomal protein s12; product:small subunit ribosomal rna; product:ssu rrna,"30S ribosomal subunit, 16S rRNA A-site",curated_class_level,1,matched configured target marker
562.65593,ampicillin,present,True,product:d-alanyl-d-alanine carboxypeptidase; product:penicillin-binding protein,penicillin-binding proteins,curated_class_level,2,matched configured target marker
562.65593,amoxicillin,present,True,product:d-alanyl-d-alanine carboxypeptidase; product:penicillin-binding protein,penicillin-binding proteins,curated_class_level,2,matched configured target marker
562.65593,ceftazidime,present,True,product:d-alanyl-d-alanine carboxypeptidase; product:penicillin-binding protein,penicillin-binding proteins,curated_class_level,2,matched configured target marker
562.65597,cefotaxime,present,True,product:d-alanyl-d-alanine carboxypeptidase; product:penicillin-binding protein,penicillin-binding proteins,curated_class_level,2,matched configured target marker
562.65597,chloramphenicol,present,True,product:23s rrna; product:large subunit ribosomal rna; product:lsu rrna,"50S ribosomal subunit, 23S rRNA peptidyl-transferase center",curated_class_level,2,matched configured target marker
562.65597,gentamicin,present,True,product:16s rrna; product:ribosomal protein s12; product:small subunit ribosomal rna; product:ssu rrna,"30S ribosomal subunit, 16S rRNA A-site",curated_class_level,1,matched configured target marker
562.65597,ampicillin,present,True,product:d-alanyl-d-alanine carboxypeptidase; product:penicillin-binding protein,penicillin-binding proteins,curated_class_level,2,matched configured target marker
562.65597,amoxicillin,present,True,product:d-alanyl-d-alanine carboxypeptidase; product:penicillin-binding protein,penicillin-binding proteins,curated_class_level,2,matched configured target marker
562.65597,ceftazidime,present,True,product:d-alanyl-d-alanine carboxypeptidase; product:penicillin-binding protein,penicillin-binding proteins,curated_class_level,2,matched configured target marker
562.65599,cefotaxime,present,True,product:d-alanyl-d-alanine carboxypeptidase; product:penicillin-binding protein,penicillin-binding proteins,curated_class_level,2,matched configured target marker
562.65599,chloramphenicol,present,True,product:23s rrna; product:large subunit ribosomal rna; product:lsu rrna,"50S ribosomal subunit, 23S rRNA peptidyl-transferase center",curated_class_level,2,matched configured target marker
562.65599,gentamicin,present,True,product:16s rrna; product:ribosomal protein s12; product:small subunit ribosomal rna; product:ssu rrna,"30S ribosomal subunit, 16S rRNA A-site",curated_class_level,1,matched configured target marker
562.65599,ampicillin,present,True,product:d-alanyl-d-alanine carboxypeptidase; product:penicillin-binding protein,penicillin-binding proteins,curated_class_level,2,matched configured target marker
562.65599,amoxicillin,present,True,product:d-alanyl-d-alanine carboxypeptidase; product:penicillin-binding protein,penicillin-binding proteins,curated_class_level,2,matched configured target marker
562.65599,ceftazidime,present,True,product:d-alanyl-d-alanine carboxypeptidase; product:penicillin-binding protein,penicillin-binding proteins,curated_class_level,2,matched configured target marker
562.65601,cefotaxime,present,True,product:d-alanyl-d-alanine carboxypeptidase; product:penicillin-binding protein,penicillin-binding proteins,curated_class_level,2,matched configured target marker
562.65601,chloramphenicol,present,True,product:23s rrna; product:large subunit ribosomal rna; product:lsu rrna,"50S ribosomal subunit, 23S rRNA peptidyl-transferase center",curated_class_level,2,matched configured target marker
562.65601,gentamicin,present,True,product:16s rrna; product:ribosomal protein s12; product:small subunit ribosomal rna; product:ssu rrna,"30S ribosomal subunit, 16S rRNA A-site",curated_class_level,1,matched configured target marker
562.65601,ampicillin,present,True,product:d-alanyl-d-alanine carboxypeptidase; product:penicillin-binding protein,penicillin-binding proteins,curated_class_level,2,matched configured target marker
562.65601,amoxicillin,present,True,product:d-alanyl-d-alanine carboxypeptidase; product:penicillin-binding protein,penicillin-binding proteins,curated_class_level,2,matched configured target marker
562.65601,ceftazidime,present,True,product:d-alanyl-d-alanine carboxypeptidase; product:penicillin-binding protein,penicillin-binding proteins,curated_class_level,2,matched configured target marker
562.65603,cefotaxime,present,True,product:d-alanyl-d-alanine carboxypeptidase; product:penicillin-binding protein,penicillin-binding proteins,curated_class_level,2,matched configured target marker
562.65603,chloramphenicol,present,True,product:23s rrna; product:large subunit ribosomal rna; product:lsu rrna,"50S ribosomal subunit, 23S rRNA peptidyl-transferase center",curated_class_level,2,matched configured target marker
562.65603,gentamicin,present,True,product:16s rrna; product:ribosomal protein s12; product:small subunit ribosomal rna; product:ssu rrna,"30S ribosomal subunit, 16S rRNA A-site",curated_class_level,1,matched configured target marker
562.65603,ampicillin,present,True,product:d-alanyl-d-alanine carboxypeptidase; product:penicillin-binding protein,penicillin-binding proteins,curated_class_level,2,matched configured target marker
562.65603,amoxicillin,present,True,product:d-alanyl-d-alanine carboxypeptidase; product:penicillin-binding protein,penicillin-binding proteins,curated_class_level,2,matched configured target marker
562.65603,ceftazidime,present,True,product:d-alanyl-d-alanine carboxypeptidase; product:penicillin-binding protein,penicillin-binding proteins,curated_class_level,2,matched configured target marker
562.65607,cefotaxime,present,True,product:d-alanyl-d-alanine carboxypeptidase; product:penicillin-binding protein,penicillin-binding proteins,curated_class_level,2,matched configured target marker
562.65607,chloramphenicol,present,True,product:23s rrna; product:large subunit ribosomal rna; product:lsu rrna,"50S ribosomal subunit, 23S rRNA peptidyl-transferase center",curated_class_level,2,matched configured target marker
562.65607,gentamicin,present,True,product:16s rrna; product:ribosomal protein s12; product:small subunit ribosomal rna; product:ssu rrna,"30S ribosomal subunit, 16S rRNA A-site",curated_class_level,1,matched configured target marker
562.65607,ampicillin,present,True,product:d-alanyl-d-alanine carboxypeptidase; product:penicillin-binding protein,penicillin-binding proteins,curated_class_level,2,matched configured target marker
562.65607,amoxicillin,present,True,product:d-alanyl-d-alanine carboxypeptidase; product:penicillin-binding protein,penicillin-binding proteins,curated_class_level,2,matched configured target marker
562.65607,ceftazidime,present,True,product:d-alanyl-d-alanine carboxypeptidase; product:penicillin-binding protein,penicillin-binding proteins,curated_class_level,2,matched configured target marker
562.65609,cefotaxime,present,True,product:d-alanyl-d-alanine carboxypeptidase; product:penicillin-binding protein,penicillin-binding proteins,curated_class_level,2,matched configured target marker
562.65609,chloramphenicol,present,True,product:23s rrna; product:large subunit ribosomal rna; product:lsu rrna,"50S ribosomal subunit, 23S rRNA peptidyl-transferase center",curated_class_level,2,matched configured target marker
562.65609,gentamicin,present,True,product:16s rrna; product:ribosomal protein s12; product:small subunit ribosomal rna; product:ssu rrna,"30S ribosomal subunit, 16S rRNA A-site",curated_class_level,1,matched configured target marker
562.65609,ampicillin,present,True,product:d-alanyl-d-alanine carboxypeptidase; product:penicillin-binding protein,penicillin-binding proteins,curated_class_level,2,matched configured target marker
562.65609,amoxicillin,present,True,product:d-alanyl-d-alanine carboxypeptidase; product:penicillin-binding protein,penicillin-binding proteins,curated_class_level,2,matched configured target marker
562.65609,ceftazidime,present,True,product:d-alanyl-d-alanine carboxypeptidase; product:penicillin-binding protein,penicillin-binding proteins,curated_class_level,2,matched configured target marker
562.65614,cefotaxime,present,True,product:d-alanyl-d-alanine carboxypeptidase; product:penicillin-binding protein,penicillin-binding proteins,curated_class_level,2,matched configured target marker
562.65614,chloramphenicol,present,True,product:23s rrna; product:large subunit ribosomal rna; product:lsu rrna,"50S ribosomal subunit, 23S rRNA peptidyl-transferase center",curated_class_level,2,matched configured target marker
562.65614,gentamicin,present,True,product:16s rrna; product:ribosomal protein s12; product:small subunit ribosomal rna; product:ssu rrna,"30S ribosomal subunit, 16S rRNA A-site",curated_class_level,1,matched configured target marker
562.65614,ampicillin,present,True,product:d-alanyl-d-alanine carboxypeptidase; product:penicillin-binding protein,penicillin-binding proteins,curated_class_level,2,matched configured target marker
562.65614,amoxicillin,present,True,product:d-alanyl-d-alanine carboxypeptidase; product:penicillin-binding protein,penicillin-binding proteins,curated_class_level,2,matched configured target marker
562.65614,ceftazidime,present,True,product:d-alanyl-d-alanine carboxypeptidase; product:penicillin-binding protein,penicillin-binding proteins,curated_class_level,2,matched configured target marker
